,appId,content,sentiment,content_cleaned
34575,fi.nordea.mobilebank,Todella näppärä tapa hoitaa pankkiasioita. Puhelin on kuitenkin aina saatavilla.,positive,todella näppärä tapa hoitaa pankkiasioita puhelin on kuitenkin aina saatavilla 
98605,fi.mtvkatsomo,En ymmärrä miten muut pystyy valittaa hyvä idea laittaa että pystyy kattoo suarana :-D,positive,en ymmärrä miten muut pystyy valittaa hyvä idea laittaa että pystyy kattoo suarana d
116598,com.spotify.music,Kaikki kuuntelee läikkyy,positive,kaikki kuuntelee läikkyy
41748,fi.nordea.mobilebank,Erittäin toimiva palvelu,positive,erittäin toimiva palvelu
33350,fi.nordea.mobilebank,Toimii minulla hyvin niin yritys- kuin henkilökäytössä.,positive,toimii minulla hyvin niin yritys kuin henkilökäytössä 
113989,com.spotify.music,Tosi hyvä ja suosittelen musiikin kuuntelijoille,positive,tosi hyvä ja suosittelen musiikin kuuntelijoille
20966,com.nordea.mobiletoken,"Hyvin toimii jokatilanteessa, selkeät ohjeet auttaisivat varmasti seniorikäyttäjiä",positive,hyvin toimii jokatilanteessa selkeät ohjeet auttaisivat varmasti seniorikäyttäjiä
116211,com.spotify.music,Awesome,positive,awesome
108498,air.fi.yle.pikkukakkonen,PARAS👍👍😍,positive,paras 
36026,fi.nordea.mobilebank,"Toimiva, selkeä, helppo käyttää!",positive,toimiva selkeä helppo käyttää 
89633,fi.digia.suomi112,Saa nähdä missä himinen on,positive,saa nähdä missä himinen on
65876,com.fluffyfairygames.idleminertycoon,ei löudy parempaa peliä,positive,ei löudy parempaa peliä
6928,com.yle.webtv,"Toimii jouhevasti, ja tarjontaa on todella paljon. Kiitos!",positive,toimii jouhevasti ja tarjontaa on todella paljon kiitos 
119273,com.spotify.music,Never leave home without it,positive,never leave home without it
71434,com.myklarnamobile,Toimii kuin junanvessa !!!,positive,toimii kuin junanvessa 
111995,fi.mtv.mtvuutiset,Selkeä ja yksinkertainen uutissovellus. Toimii moitteettomasti.,positive,selkeä ja yksinkertainen uutissovellus toimii moitteettomasti 
77553,fi.danskebank.mobilepay,"""Palvelu ei ole käytössä...jne."" Poistin sovelluksen ja ja latasin uudelleen. Tunnistaa numeroni ja pyytää tunnuslukua. Samalla tulee rekisteröintikoodi tekstarilla. EDIT: Toimii taas niinkuin pitää",positive, palvelu ei ole käytössä jne poistin sovelluksen ja ja latasin uudelleen tunnistaa numeroni ja pyytää tunnuslukua samalla tulee rekisteröintikoodi tekstarilla edit toimii taas niinkuin pitää
26728,com.nordea.mep.npay,"Wallet on hyvä palvelu. Pysyy kulutus selkeästi järjestyksessä. -Ilmeisesti hyvä ensiapu myös, jos kortti varastetaan huomaamatta - antaa heti tiedon, mitä on tapahtumassa ja missä.",positive,wallet on hyvä palvelu pysyy kulutus selkeästi järjestyksessä ilmeisesti hyvä ensiapu myös jos kortti varastetaan huomaamatta antaa heti tiedon mitä on tapahtumassa ja missä 
105782,fi.yle.uutisvahti,Ajan tasaista tietoa.,positive,ajan tasaista tietoa 
134000,com.spotify.music,Todella hyvä kannattaa maksaa premiumista,positive,todella hyvä kannattaa maksaa premiumista
61451,fi.iltalehti.iltalehti,Tän kaa pysyy ajantasalla😊,positive,tän kaa pysyy ajantasalla 
92195,com.harjuconsulting.texttv,"Ei tartte kylillä kysellä, kun tällä pysyy aina ajan hermolla.",positive,ei tartte kylillä kysellä kun tällä pysyy aina ajan hermolla 
145770,com.swampsend.maastokartat,Toimiva ja tarkka,positive,toimiva ja tarkka
103251,fi.hs.android,"Toimiva, sekä erittäin nopea!",positive,toimiva sekä erittäin nopea 
15790,com.fsecure.ms.safe,Yksinkertainen ja helppo käyttää. Toivotaan parasta luotto on suuri f-secureen!,positive,yksinkertainen ja helppo käyttää toivotaan parasta luotto on suuri secureen 
145115,com.swampsend.maastokartat,Toimii! Auttanut monessa tilanteessa.,positive,toimii auttanut monessa tilanteessa 
37143,fi.nordea.mobilebank,Onko parempaa mobiilipankkia?,positive,onko parempaa mobiilipankkia 
93573,fi.mtvkatsomo,Ihana Lol,positive,ihana lol
23525,com.nordea.mobiletoken,Todella hyvä. Tää on parempi kun tunnusluku laite. Siinä on paljon naputeltavaa kuin tunnusluku sovelluksessa,positive,todella hyvä tää on parempi kun tunnusluku laite siinä on paljon naputeltavaa kuin tunnusluku sovelluksessa
85226,se.chai.vrtv.free,"I Have checked the top 13 players in playstore and this is the Best free one I found. Only missing few playback functions. In reality would give this 4/5 but to save others time searching, gave it 5/5",positive,i have checked the top 13 players in playstore and this is the best free one found only missing few playback functions in reality would give this 4 5 but to save others time searching gave it 5 5
35376,fi.nordea.mobilebank,Helppo käyttää..homma sujuu...,positive,helppo käyttää homma sujuu 
30488,fi.nordea.mobilebank,"helppo, selkeä ja nopea",positive,helppo selkeä ja nopea
4840,com.yle.webtv,Mato Ja Ja Ja Ja Ja Ja,positive,mato ja ja ja ja ja ja
19272,com.nordea.mobiletoken,Toiminut aina ilman ongelmia.,positive,toiminut aina ilman ongelmia 
110348,com.elisa.viihde,kesken vielä,positive,kesken vielä
5932,com.yle.webtv,Toimii nykyisin hyvin.,positive,toimii nykyisin hyvin 
41713,fi.nordea.mobilebank,"Toimiva, simppeli, ei kaatuile. Ei valittamista",positive,toimiva simppeli ei kaatuile ei valittamista
46221,com.thirdpresence.ruutu,Toimiva ja löytää helposti ohjelmat,positive,toimiva ja löytää helposti ohjelmat
121695,com.spotify.music,Jee jee,positive,jee jee
107322,air.fi.yle.pikkukakkonen,Pikkukakkonen on viiden tähden arvoinen varmasti:-):-D,positive,pikkukakkonen on viiden tähden arvoinen varmasti d
124349,com.spotify.music,Ihana pystyy kuuntelee uudet musiikit ennen kun ne tulee you tubee😍😍😍😍,positive,ihana pystyy kuuntelee uudet musiikit ennen kun ne tulee you tubee 
131695,com.spotify.music,Parhata biisejä,positive,parhata biisejä
61230,fi.iltalehti.iltalehti,Selkee ja toimiva!,positive,selkee ja toimiva 
69374,com.allaboutradio.radiosuomi,Mailman paras,positive,mailman paras
38944,fi.nordea.mobilebank,"nopea, turvallinen , helppo",positive,nopea turvallinen helppo
30239,fi.nordea.mobilebank,"Nopea, helppo ja sujuva.",positive,nopea helppo ja sujuva 
138555,com.spotify.music,Koska voi kuunnella miley cyrusta !!,positive,koska voi kuunnella miley cyrusta 
130745,com.spotify.music,Erittäin hyvin toimii jopa tabletilla :),positive,erittäin hyvin toimii jopa tabletilla 
104010,fi.nordea.mep.p2p,Toimii,positive,toimii
37499,fi.nordea.mobilebank,Ok sov,positive,ok sov
122579,com.spotify.music,Hui Sepposen hai täältähän löytyy kaikkea👨‍💻,positive,hui sepposen hai täältähän löytyy kaikkea 
23085,com.nordea.mobiletoken,Paras.,positive,paras 
83744,fi.suomi.viestit,ihan OK!,positive,ihan ok 
143718,com.swampsend.maastokartat,Hyvä maastokartta!,positive,hyvä maastokartta 
103050,fi.hs.android,Hyvä joo on hyvä,positive,hyvä joo on hyvä
132047,com.spotify.music,Sovellus toimii hyvin ja hyviä valmiita soittolistoja.,positive,sovellus toimii hyvin ja hyviä valmiita soittolistoja 
66194,com.fluffyfairygames.idleminertycoon,Ihan paras simulaattori mikä idle pelien tekijä peli on 5/5,positive,ihan paras simulaattori mikä idle pelien tekijä peli on 5 5
126870,com.spotify.music,Helppoa kuunneltavaa...;-)!!!!,positive,helppoa kuunneltavaa 
148100,com.liigavahti.telia,Pelicans lahti,positive,pelicans lahti
147974,com.liigavahti.telia,Oot paras sovellus,positive,oot paras sovellus
140446,com.spotify.music,Ihan love,positive,ihan love
778,fi.ekapeli.EkapeliAlku,Hyvä peli se sopi mun pikkudsiskolle 😇🌻🌼🗻,positive,hyvä peli se sopi mun pikkudsiskolle 
22214,com.nordea.mobiletoken,Helppokäyttöinen ja toimii. OP:kin voisi ottaa mallia.,positive,helppokäyttöinen ja toimii op kin voisi ottaa mallia 
34034,fi.nordea.mobilebank,Aika helppokäyttöinen,positive,aika helppokäyttöinen
33229,fi.nordea.mobilebank,"Nykyinen Android toi mutkattomasti, jouhevammin kuin aiemmin käyttämäni WindowsMobile. Hyvin pelittää. Kiitos",positive,nykyinen android toi mutkattomasti jouhevammin kuin aiemmin käyttämäni windowsmobile hyvin pelittää kiitos
56597,fi.itella.posti.android,Toimii. ei valittamist,positive,toimii ei valittamist
55477,fi.itella.posti.android,Omaposti toimii mielestäni oikein hyvin ja helpottaa asiointia.,positive,omaposti toimii mielestäni oikein hyvin ja helpottaa asiointia 
49342,com.thirdpresence.ruutu,Poliisit👮👮💪👍👍👍,positive,poliisit 
124185,com.spotify.music,Paras omg mika mlg Moi,positive,paras omg mika mlg moi
124484,com.spotify.music,"Kannattaa hommata se premium ni ei mee hermot. Mieluusti pulitan sen 10 egee et voi kuunnella melkein mitä vaan, ilman rajotuksii ja mainoksii :)",positive,kannattaa hommata se premium ni ei mee hermot mieluusti pulitan sen 10 egee et voi kuunnella melkein mitä vaan ilman rajotuksii ja mainoksii 
106321,fi.yle.uutisvahti,Kiva sovellus,positive,kiva sovellus
16260,com.waze,Hyvä toimiva navigaattori!,positive,hyvä toimiva navigaattori 
67088,com.fluffyfairygames.idleminertycoon,"I love u💟💟💟💟💟 i love u i,m kiss yuo! !!!",positive,i love i love i kiss yuo 
30589,fi.nordea.mobilebank,helppo ja hyvä!,positive,helppo ja hyvä 
47076,com.thirdpresence.ruutu,Upeita lopputuloksia.Erittäin hyvä ohjelma.lisää näitä ohjelmia.,positive,upeita lopputuloksia erittäin hyvä ohjelma lisää näitä ohjelmia 
101406,fi.hs.android,"Mielenkiintoinen jo tältä lyhyeltä jaksolta. On uutisia myös täältä Lapista, kotiseudultani.",positive,mielenkiintoinen jo tältä lyhyeltä jaksolta on uutisia myös täältä lapista kotiseudultani 
100537,fi.mtvkatsomo,Toimi,positive,toimi
85919,fi.elisa.android.ekirja,"Trackpadilla sivun kääntäminen olisi kiva lisä! Jäätyy sormet pakkasessa, Muuten loistava sovellus!",positive,trackpadilla sivun kääntäminen olisi kiva lisä jäätyy sormet pakkasessa muuten loistava sovellus 
43064,fi.nordea.mobilebank,Sovellus toimii moitteettomasti,positive,sovellus toimii moitteettomasti
122657,com.spotify.music,Mahtavaa musaa,positive,mahtavaa musaa
55432,fi.itella.posti.android,"Aivan loistava apuväline! Saapuvat lähetykset ilmestyvät itsestään seurattaviksi, ja muukin posti löytyy samasta paikasta.",positive,aivan loistava apuväline saapuvat lähetykset ilmestyvät itsestään seurattaviksi ja muukin posti löytyy samasta paikasta 
20191,com.nordea.mobiletoken,Toimii!!!,positive,toimii 
144031,com.swampsend.maastokartat,Ihan jees,positive,ihan jees
17128,com.nordea.mobiletoken,"Helppo käyttää, ei tarvitse etsiä numeropareja.",positive,helppo käyttää ei tarvitse etsiä numeropareja 
65204,com.fluffyfairygames.idleminertycoon,Jää koukkuun heti😍,positive,jää koukkuun heti 
93307,fi.mtvkatsomo,Täällä näkyy tosi hyviä Sarjoja Kannattaa Ladata💞,positive,täällä näkyy tosi hyviä sarjoja kannattaa ladata 
63882,com.fluffyfairygames.idleminertycoon,Pro,positive,pro
71175,com.myklarnamobile,👊😊 The best,positive, the best
146784,com.swampsend.maastokartat,Näyttää hyvin erilaiset karttamerkit ja polut täällä syrjäkylilläkin.,positive,näyttää hyvin erilaiset karttamerkit ja polut täällä syrjäkylilläkin 
65106,com.fluffyfairygames.idleminertycoon,Kivaa ajanvietettä,positive,kivaa ajanvietettä
57368,com.saunalahti.oma,Olen tyytyväinen.,positive,olen tyytyväinen 
114107,com.spotify.music,täältä löytyy paljon hyviä biisejä,positive,täältä löytyy paljon hyviä biisejä
122055,com.spotify.music,Hyvin toimii.,positive,hyvin toimii 
130189,com.spotify.music,Voi kuunnella musiikkia missä vain!,positive,voi kuunnella musiikkia missä vain 
144716,com.swampsend.maastokartat,Yksinkertaisesti hyvä,positive,yksinkertaisesti hyvä
5154,com.yle.webtv,Siellä on melkein kaikki parhaat sarjat.,positive,siellä on melkein kaikki parhaat sarjat 
79512,fi.iltasanomat,Hyvä selkeä ja uutisvirrassa mukana kulkeva.,positive,hyvä selkeä ja uutisvirrassa mukana kulkeva 
10746,com.yle.webtv,"Toimii! Nyt voi lisäksi katsoa kaikki YLE:n suoratkin lähetykset HD:na, vaikka itse telkkarissa ei ole  HD-viritintä :)",positive,toimii nyt voi lisäksi katsoa kaikki yle suoratkin lähetykset hd na vaikka itse telkkarissa ei ole hd viritintä 
147195,com.swampsend.maastokartat,"Hyvin helppokäyttöinen, hyvät tiedot",positive,hyvin helppokäyttöinen hyvät tiedot
13164,com.yle.webtv,Todella hyvä! Ei mitään ongelmaa.,positive,todella hyvä ei mitään ongelmaa 
143282,com.swampsend.maastokartat,Todella kätevä ja luotettava!,positive,todella kätevä ja luotettava 
64560,com.fluffyfairygames.idleminertycoon,paska,positive,paska
32853,fi.nordea.mobilebank,yksinkertainen ja toimiva,positive,yksinkertainen ja toimiva
39745,fi.nordea.mobilebank,TOIMII,positive,toimii
103591,fi.nordea.mep.p2p,"helppo, turvallinen ja nopea",positive,helppo turvallinen ja nopea
84119,com.codigames.market.idle.tycoon,ok,positive,ok
135517,com.spotify.music,Kannattaa ladata meinaa tän saa ilmaiseksi ja on muuten hyvä,positive,kannattaa ladata meinaa tän saa ilmaiseksi ja on muuten hyvä
46149,com.thirdpresence.ruutu,Kivaa katsella enakkoon mieluisat ohjelmat ja palata niihin vielä uudestaan.,positive,kivaa katsella enakkoon mieluisat ohjelmat ja palata niihin vielä uudestaan 
89848,fi.digia.suomi112,Androidissa toimii! mutta miks ei Windowsin puhelimen kaupassa ei ole tätä sovellusta?,positive,androidissa toimii mutta miks ei windowsin puhelimen kaupassa ei ole tätä sovellusta 
144465,com.swampsend.maastokartat,hyvä sovellus👍,positive,hyvä sovellus 
137997,com.spotify.music,Voit kuunella kuulokkeilla ja autossa ja stereoilla/radolla,positive,voit kuunella kuulokkeilla ja autossa ja stereoilla radolla
70442,com.myklarnamobile,Erittäin hyvä ja toimiva. Laskut pysyy järjestyksessä.,positive,erittäin hyvä ja toimiva laskut pysyy järjestyksessä 
107999,air.fi.yle.pikkukakkonen,Emmi Rintala Amanda,positive,emmi rintala amanda
8954,com.yle.webtv,Aivan mahtava!! Toimii luvatusti😍,positive,aivan mahtava toimii luvatusti 
59412,fi.fmi.mobileweather,Ihan hyvä mutta jos joku ei tykkää tästä sovelluksesta niin sitten kannattaa lataa myös foreca weather,positive,ihan hyvä mutta jos joku ei tykkää tästä sovelluksesta niin sitten kannattaa lataa myös foreca weather
44200,fi.nordea.mobilebank,Nytten ei tarvitse raahata mukana tunnuksia jos pitää rarkastaa paljonko tilillä on rahaa. Ja perus rahansiirto onnistuu vaivatta. Hienoa!,positive,nytten ei tarvitse raahata mukana tunnuksia jos pitää rarkastaa paljonko tilillä on rahaa ja perus rahansiirto onnistuu vaivatta hienoa 
6019,com.yle.webtv,Kiva kuuntelen joka ilta sadun täältä,positive,kiva kuuntelen joka ilta sadun täältä
149075,com.appmind.radios.fi,toimii,positive,toimii
129466,com.spotify.music,Toimiva ja helppo.,positive,toimiva ja helppo 
130984,com.spotify.music,"Kannattaa hankkia Premium, se on kokemisen arvoinen.",positive,kannattaa hankkia premium se on kokemisen arvoinen 
17237,com.nordea.mobiletoken,Kätevä sovellus. Parempi kuin paperilaput ja uuden puhelimen liittäminen chatissä todella ripeää,positive,kätevä sovellus parempi kuin paperilaput ja uuden puhelimen liittäminen chatissä todella ripeää
41152,fi.nordea.mobilebank,Loistava. Sormenjäljellä kirjautuminen on mullistanu pankin käytön,positive,loistava sormenjäljellä kirjautuminen on mullistanu pankin käytön
145210,com.swampsend.maastokartat,"Upea, paljon kiitoksia.",positive,upea paljon kiitoksia 
68087,com.fluffyfairygames.idleminertycoon,paras ihan paras,positive,paras ihan paras
35132,fi.nordea.mobilebank,Sovellus toimii kuten pitääkin.,positive,sovellus toimii kuten pitääkin 
125833,com.spotify.music,Ei sais maksaa,positive,ei sais maksaa
114993,com.spotify.music,Suoraansanottuna premiumin kaa 5/5,positive,suoraansanottuna premiumin kaa 5 5
114349,com.spotify.music,"Kohdistetut soittolistat ja Spotifyn tekemät ""aikakapselit"" toimii ollen viihdyttävä lisä 👍",positive,kohdistetut soittolistat ja spotifyn tekemät aikakapselit toimii ollen viihdyttävä lisä 
33248,fi.nordea.mobilebank,"Tosi näppärä käyttää. Siksi käytän joskus useita kertoja päivässä, tarkistaakseni jotain.",positive,tosi näppärä käyttää siksi käytän joskus useita kertoja päivässä tarkistaakseni jotain 
15921,com.fsecure.ms.safe,Tunnistaa kaikki haitat ja eikä hidasta tai mitään,positive,tunnistaa kaikki haitat ja eikä hidasta tai mitään
65361,com.fluffyfairygames.idleminertycoon,Maailman paras peli kannattaa ladata,positive,maailman paras peli kannattaa ladata
28645,fi.nordea.mobilebank,Paras. Tyylikäs ja käyttäjäystävällinen.,positive,paras tyylikäs ja käyttäjäystävällinen 
70718,com.myklarnamobile,"So smooth,so easy to use. Happy that I have Klarna, Loving to use your services and APP. Thank you so much for everything 💗💕🥰",positive,so smooth so easy to use happy that have klarna loving to use your services and app thank you so much for everything 
110365,com.elisa.viihde,"Helppo, selkeä ja hyvin toimiva sovellus",positive,helppo selkeä ja hyvin toimiva sovellus
62315,com.fluffyfairygames.idleminertycoon,Paras peli kun vaan osaa mut mainos oli kivempi,positive,paras peli kun vaan osaa mut mainos oli kivempi
127737,com.spotify.music,Mkkjo,positive,mkkjo
138409,com.spotify.music,Ihan hyvä mahtava ja kaikkea jos on premium 🖒,positive,ihan hyvä mahtava ja kaikkea jos on premium 
123240,com.spotify.music,Me like,positive,me like
83604,fi.suomi.viestit,Hyödyllinen ja selkeä käyttää,positive,hyödyllinen ja selkeä käyttää
